obs_id,sex,length_obs_s,sig_s,sig_nb,chasing_s,feeding_s,frozen_s,Q1_s,Q2_s,Q3_s,Q4_s,Q5_s,Q6_s,dash_nb,bin,tank,time,fish_ID,cue
C14V2,male,31.33,0,0,1.498,9.25,0,0,0,0,0,12.716,18.151,0,10,ST2AC10,before,ST2AC10M,alarm
C15V1,female,66.73,NA,NA,NA,1.808,0,0,0,0,0,39.313,26.901,0,0,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,15.002,0,0,0,0,0,57.871,0,0,1,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,0,5.75,0,0,0,0,14.117,43.753,0,2,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,10.963,0,0,0,0,0,23.401,34.469,1,3,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,19.002,0,0,0,0,0,0,57.863,0,4,ST2AC11,after,ST2AC11F,alarm
C15V1,female,66.67,NA,NA,NA,17.512,0,0,0,0.746,0,34.618,30.901,0,5,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,11.503,0,0,0,0,0,26.4,31.675,0,6,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,32.002,0,0,0,0,0,0,57.819,0,7,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,22.756,0,0,0,0,0,35.673,22.402,0,8,ST2AC11,after,ST2AC11F,alarm
C15V1,female,58.33,NA,NA,NA,24.918,0,0,0,0,0,57.072,0.996,0,9,ST2AC11,after,ST2AC11F,alarm
C15V1,female,21.67,NA,NA,NA,0,0,0,0,3.213,0,12.651,5.498,0,10,ST2AC11,after,ST2AC11F,alarm
C15V1,male,66.73,9.995,2,33.004,0,0,0,0,0,0,26.113,40.151,0,0,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,1.751,1,23.675,0,0,0,0,0,0,58.083,0,0,1,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,0,0,23.661,0.499,2.751,0,0,0.001,0,22.323,35.746,0,2,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,0,0,39.421,1.499,0,0,0,0,0,24.905,33.167,0,3,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,5.495,3,24.749,3.251,0,0,0,0,0,8.463,49.399,0,4,ST2AC11,after,ST2AC11M,alarm
C15V1,male,66.67,3,2,25.499,0.496,0,0,0,0,0,48.271,17.501,0,5,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,2.252,3,41.159,0,0,0,0,0,2.25,27.155,28.664,1,6,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,0,0,53.964,0,0,0,0,0,0,0,57.867,0,7,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,25.748,4,23.168,0,0,0,0,0,0,40.965,16.903,1,8,ST2AC11,after,ST2AC11M,alarm
C15V1,male,58.33,44.921,4,11.747,0,0,0,0,0,0,57.071,0.999,0,9,ST2AC11,after,ST2AC11M,alarm
C15V1,male,21.67,11.999,1,6.969,0,0,0,0,1.498,0,7.514,12.25,0,10,ST2AC11,after,ST2AC11M,alarm
C15V2,female,66.73,NA,NA,NA,0,0,25.107,5.001,22.894,1.247,10.247,1.748,0,0,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,0,0,19.898,38.179,0,0,0,0,0,1,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,0,0,33.991,23.602,0,0.497,0,0,0,2,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,3.375,0,10.749,36.15,0,1,0,10.182,0,3,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,8.999,0,8.748,9.645,4.248,4.75,5.75,24.902,0,4,ST2AC11,before,ST2AC11F,alarm
C15V2,female,66.67,NA,NA,NA,37.363,0,7.244,0,4.749,0,52.868,1.403,0,5,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,25.915,0,3.746,0,1.504,0,51.576,0.999,0,6,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,22.751,0,18.249,0,2.248,0,37.568,0,0,7,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,35.167,0,0,0,0,0,34.403,23.667,0,8,ST2AC11,before,ST2AC11F,alarm
C15V2,female,58.33,NA,NA,NA,38.325,0,0,0,2.501,0,40.417,15.153,0,9,ST2AC11,before,ST2AC11F,alarm
C15V2,female,25.7,NA,NA,NA,9.258,0,0,0,0,0,25.365,0,0,10,ST2AC11,before,ST2AC11F,alarm
C15V2,male,66.73,7.742,4,38.134,0,0,26.313,4.495,22.151,0.749,8.481,3.746,0,0,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,11.986,5,44.67,0,0,21.152,36.924,0,0,0,0,0,1,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,8.247,3,48.175,0,0,34.748,23.329,0,0,0,0,0,2,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,12.912,3,44.249,0,0,10.999,36.65,0,1.002,0,9.42,0,3,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,5.499,3,28.217,0.749,0,9.921,10.498,4.249,2.498,3.25,27.65,0,4,ST2AC11,before,ST2AC11M,alarm
C15V2,male,66.67,15.744,6,12.245,0,0,15.648,0,9.351,6.502,31.248,3.499,0,5,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,2.003,2,4.496,0,0,27.073,4.749,8.497,2.248,13.994,1.497,0,6,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,9.333,5,7.064,0,0,44.894,0.999,7.995,0.749,3.426,0,0,7,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,15.912,4,15.742,0,0,5.495,0,2.998,0,26.649,22.923,0,8,ST2AC11,before,ST2AC11M,alarm
C15V2,male,58.33,12.746,4,12.993,0,0,2.996,0,11.251,0,30.171,13.652,0,9,ST2AC11,before,ST2AC11M,alarm
C15V2,male,25.7,5.75,3,3.872,0,0,1.75,0,1.745,0,21.767,0,0,10,ST2AC11,before,ST2AC11M,alarm
C16V1,female,66.76,NA,NA,NA,0,31.208,0,0,0,0,13.402,52.958,0,0,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,2.503,24.402,0,0,0,0,5.107,52.874,0,1,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,1.752,0,0,0,0,0,17.744,40.307,0,2,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,2.003,0,0,0,0,0,30.15,27.665,0,3,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,0.748,0,0,0,1.248,0,37.964,18.903,0,4,ST2AC15,after,ST2AC15F,alarm
C16V1,female,66.69,NA,NA,NA,0,0,0,0,3.247,0,63.011,0,0,5,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,8.832,0,0,0,1.499,0,56.552,0,0,6,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,15.752,0,0,0,0,0,48.903,9.117,0,7,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,36.272,0,0,0,0,0,54.368,3.652,0,8,ST2AC15,after,ST2AC15F,alarm
C16V1,female,58.35,NA,NA,NA,27.869,0,0,0,0.999,0.251,48.4,8.355,0,9,ST2AC15,after,ST2AC15F,alarm
C16V1,female,8.8,NA,NA,NA,0,0,0,0,0,0,5.653,2.618,0,10,ST2AC15,after,ST2AC15F,alarm
C16V1,male,66.76,0,0,0,0,63.978,0,0,0,0,0,65.624,0,0,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,0,0,10.25,1.749,15.837,0,0,0,0,21.848,35.977,0,1,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,0,0,4.5,0.751,0,0,0,0,0,14.299,43.707,0,2,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,13.489,4,16.117,0,0,0,0,0,0,30.249,27.768,0,3,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,5.501,2,25.74,0,0,0,0,0,0,38.871,19.153,0,4,ST2AC15,after,ST2AC15M,alarm
C16V1,male,66.69,1.251,1,15.614,0,0,0,0,0.25,0,58.616,7.501,0,5,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,3.997,3,15.257,7.465,0,0,0,3.246,0,54.865,0,0,6,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,8.621,3,19.25,8.403,0,0,0,0,0,45.148,12.865,0,7,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,9.246,4,16.746,0,0,0,0,1,0,28.744,28.063,1,8,ST2AC15,after,ST2AC15M,alarm
C16V1,male,58.35,1.499,1,8.864,3.002,0,0,0,0,5.496,16.998,35.513,0,9,ST2AC15,after,ST2AC15M,alarm
C16V1,male,8.8,0,0,3.912,0,0,0,0,0,0,0,8.277,0,10,ST2AC15,after,ST2AC15M,alarm
C16V2,female,66.76,NA,NA,NA,0.25,0,17.454,0,13.997,3.998,22.141,8.742,0,0,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,0,0,21.864,35.25,0.998,0,0,0,0,1,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,0,0,29.763,20.249,2.996,0,2.001,2.996,0,2,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,0,0,23.77,19.245,1.997,8.493,0,4.499,0,3,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,0.751,0,29.149,7.749,7.245,0,13.966,0,0,4,ST2AC15,before,ST2AC15F,alarm
C16V2,female,66.69,NA,NA,NA,6.5,0,16.611,0,13.496,0.749,35.401,0,0,5,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,1.25,0,15.622,0,14.489,0,27.993,0,0,6,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,1.505,0,16.399,9.739,13.996,3.504,7.997,6.36,0,7,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,0,0,24.74,0,16.633,1.653,14.485,0.498,0,8,ST2AC15,before,ST2AC15F,alarm
C16V2,female,58.35,NA,NA,NA,1.004,0,15.887,2.749,12.244,7.754,8.651,10.731,0,9,ST2AC15,before,ST2AC15F,alarm
C16V2,female,24.01,NA,NA,NA,0,0,3.149,0,4.747,1.999,12.248,1.388,0,10,ST2AC15,before,ST2AC15F,alarm
C16V2,male,66.76,0,0,0,0,0,28.494,29.72,0,4.249,0,3.901,0,0,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,4.999,0,0,29.745,28.369,0,0,0,0,1,1,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,3.248,3,0,0,0,39.751,18.25,0,0,0,0,0,2,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,0.75,0,0,38.019,19.999,0,0,0,0,0,3,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,0,0,0,44.369,13.745,0,0,0,0,0,4,ST2AC15,before,ST2AC15M,alarm
C16V2,male,66.69,0,0,0.497,7.5,0,24.619,3.249,8.993,4.25,23.25,1.999,0,5,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,6,0,0,26.015,6.247,7.997,3.751,13.995,0,0,6,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,7.501,0,0,18.763,23.748,13.496,0.497,1.496,0,0,7,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,1.748,0,0,47.011,8.004,2.998,0,0,0,0,8,ST2AC15,before,ST2AC15M,alarm
C16V2,male,58.35,0,0,0,0,0,38.401,19.609,0,0,0,0,0,9,ST2AC15,before,ST2AC15M,alarm
C16V2,male,24.01,0,0,0,0,0,0,23.615,0,0,0,0,0,10,ST2AC15,before,ST2AC15M,alarm
C17V1,female,66.73,NA,NA,NA,11.867,0,1.149,0.25,3.244,5.744,21.243,34.362,0,0,ST2AC3,after,ST2AC3F,alarm
C17V1,female,58.33,NA,NA,NA,23.536,0,1.498,0,4.501,6.498,28.245,17.104,0,1,ST2AC3,after,ST2AC3F,alarm
C17V1,female,58.33,NA,NA,NA,52.25,0,0.001,1.305,0.332,2.287,0,54.153,0,2,ST2AC3,after,ST2AC3F,alarm
C17V1,female,58.33,NA,NA,NA,39.467,0,0,0,0,0.401,5.497,51.973,0,3,ST2AC3,after,ST2AC3F,alarm
C17V1,female,58.33,NA,NA,NA,27.181,0,0,0,0,3.494,0,54.582,0,4,ST2AC3,after,ST2AC3F,alarm
C17V1,male,66.73,24.254,5,17.242,3.367,0,4.646,0.999,10.239,11.242,21.742,17.463,0,0,ST2AC3,after,ST2AC3M,alarm
C17V1,male,58.33,17.5,7,0,3.747,0,2.75,2.496,13.742,14.212,13.747,10.899,0,1,ST2AC3,after,ST2AC3M,alarm
C17V1,male,58.33,0.505,1,2.748,3.26,0,0.754,3.682,15.489,2.865,13.244,22.002,0,2,ST2AC3,after,ST2AC3M,alarm
C17V1,male,58.33,5.711,4,1.746,4.259,0,0,1.9,5.248,12.501,11.996,26.413,0,3,ST2AC3,after,ST2AC3M,alarm
C17V1,male,58.33,22.909,4,10.747,8.25,0,0,0,0,2.249,0,55.809,0,4,ST2AC3,after,ST2AC3M,alarm
C17V2,female,66.67,NA,NA,NA,0,0,20.249,0,19.296,0,26.644,0,0,5,ST2AC3,before,ST2AC3F,alarm
C17V2,female,58.33,NA,NA,NA,9.75,0,13.673,4.25,13.985,2.747,13.397,9.996,0,6,ST2AC3,before,ST2AC3F,alarm
C17V2,female,58.33,NA,NA,NA,14.748,0,9.997,1.253,13.388,0.747,31.67,0.999,0,7,ST2AC3,before,ST2AC3F,alarm
C17V2,female,58.33,NA,NA,NA,3.005,0,19.167,0,9.246,0,29.642,0,0,8,ST2AC3,before,ST2AC3F,alarm
C17V2,female,58.33,NA,NA,NA,11.667,0,11.996,0,11.143,0,34.91,0,0,9,ST2AC3,before,ST2AC3F,alarm
C17V2,male,66.67,1.998,1,33.253,0,0,15.749,3.11,17.977,0.497,28.902,0,1,5,ST2AC3,before,ST2AC3M,alarm
C17V2,male,58.33,12.749,4,29.914,0,0,11.159,5.15,12.987,7.747,14.498,6.497,0,6,ST2AC3,before,ST2AC3M,alarm
C17V2,male,58.33,0.748,1,27.959,0,0,8.245,11.501,10.886,3.245,21.457,2.503,0,7,ST2AC3,before,ST2AC3M,alarm
C17V2,male,58.33,7.755,3,35.162,0,0,10.669,4.501,11.486,0.75,29.652,0.995,1,8,ST2AC3,before,ST2AC3M,alarm
C17V2,male,58.33,1.249,1,31.749,0,0,22.292,0,9.744,0,25.243,0,0,9,ST2AC3,before,ST2AC3M,alarm
C18V1,female,60.53,NA,NA,NA,0,0,11.653,0.749,19.747,14.702,8.993,4.251,0,0,ST2AC6,after,ST2AC6F,alarm
C18V1,female,59.53,NA,NA,NA,26.757,0,0,0,0.325,0.902,40.155,17.745,0,1,ST2AC6,after,ST2AC6F,alarm
C18V1,female,60.5,NA,NA,NA,32.608,0,0,0,4.407,0,33.492,22.11,0,2,ST2AC6,after,ST2AC6F,alarm
C18V1,female,60.53,NA,NA,NA,20.737,0,1.5,2.249,0,7.244,4.018,45.271,0,3,ST2AC6,after,ST2AC6F,alarm
C18V1,female,59.53,NA,NA,NA,4.999,0,31.166,1,2.899,1.251,12.748,10.25,0,4,ST2AC6,after,ST2AC6F,alarm
C18V1,male,60.53,31.836,6,0,0,0,13.757,7.396,12.33,11.498,8.847,6.249,0,0,ST2AC6,after,ST2AC6M,alarm
C18V1,male,59.53,19.679,6,0,1.747,0,0,0,0,0.403,50.162,7.998,0,1,ST2AC6,after,ST2AC6M,alarm
C18V1,male,60.5,9.747,4,0,0,0,12.205,0,21.499,2.495,17.396,6.5,0,2,ST2AC6,after,ST2AC6M,alarm
C18V1,male,60.53,15.999,2,0,0,0,14.154,4.746,7.246,0.999,16.202,16.752,0,3,ST2AC6,after,ST2AC6M,alarm
C18V1,male,59.53,20.492,4,3.246,0,0,25.42,0,13.495,2.751,17.651,0,0,4,ST2AC6,after,ST2AC6M,alarm
C18V2,female,60.53,NA,NA,NA,0.496,0,30.495,9.118,7.49,2.494,6.651,3.751,0,5,ST2AC6,before,ST2AC6F,alarm
C18V2,female,59.53,NA,NA,NA,0,0,19.896,7.999,10.743,0.999,19.466,0,0,6,ST2AC6,before,ST2AC6F,alarm
C18V2,female,60.53,NA,NA,NA,27.002,0,1.654,0,0.996,3.87,30.496,22.993,0,7,ST2AC6,before,ST2AC6F,alarm
C18V2,female,59.53,NA,NA,NA,2.001,0,0,12.899,0,24.952,0,21.247,0,8,ST2AC6,before,ST2AC6F,alarm
C18V2,female,60.53,NA,NA,NA,3.749,0,25.497,15.116,1.747,2.498,11.494,3.753,0,9,ST2AC6,before,ST2AC6F,alarm
C18V2,male,60.53,11.347,4,7.997,0,0,25.18,20.498,1.741,1.995,4.871,5.749,0,5,ST2AC6,before,ST2AC6M,alarm
C18V2,male,59.53,2.747,1,0,0,0,9.368,35.996,2.748,5.745,1.998,3.244,0,6,ST2AC6,before,ST2AC6M,alarm
C18V2,male,60.53,14.75,2,8.497,0,0,11.748,12.999,4.499,2.995,21.652,6.12,2,7,ST2AC6,before,ST2AC6M,alarm
C18V2,male,59.53,6.001,1,29.176,0.749,0,0,12.493,0,28.175,0,18.644,1,8,ST2AC6,before,ST2AC6M,alarm
C18V2,male,60.53,6.001,1,44.917,0,0,25.499,6.065,2.746,11.005,12.246,2.499,0,9,ST2AC6,before,ST2AC6M,alarm
C19V1,female,66.42,NA,NA,NA,6.753,0,8.898,14.216,8.486,6.74,18.505,9.255,0,0,ST2C11,after,ST2C11F,control
C19V1,female,58.06,NA,NA,NA,0,0,6.869,27.746,0,16.886,0,5.993,0,1,ST2C11,after,ST2C11F,control
C19V1,female,58.06,NA,NA,NA,0,0,17.741,0,18.859,0,20.993,0,0,2,ST2C11,after,ST2C11F,control
C19V1,female,58.06,NA,NA,NA,0,0,29.815,0,9.744,0,18.241,0,0,3,ST2C11,after,ST2C11F,control
C19V1,female,66.36,NA,NA,NA,0,0,17.862,0,15.483,0,32.745,0,0,4,ST2C11,after,ST2C11F,control
C19V1,male,66.42,15.339,4,50.774,0,0,12.651,12.873,5.245,5.998,19.994,9.249,0,0,ST2C11,after,ST2C11M,control
C19V1,male,58.06,0,0,35.87,0,0,6.124,36.157,0,13.225,0,1.999,0,1,ST2C11,after,ST2C11M,control
C19V1,male,58.06,0,0,43.426,0,0,23.325,0,12.236,0,22.245,0,0,2,ST2C11,after,ST2C11M,control
C19V1,male,58.06,0,0,42.659,0,0,26.919,0,10.139,0,20.742,0,0,3,ST2C11,after,ST2C11M,control
C19V1,male,66.36,0,0,13.613,0,0,7.606,17.649,9.741,2.502,24.993,1.749,0,4,ST2C11,after,ST2C11M,control
C19V2,female,66.36,NA,NA,NA,0,0,45.645,19.471,1.001,0,0,0,0,4,ST2C11,before,ST2C11F,control
C19V2,female,58.06,NA,NA,NA,0,0,25.001,13.899,3.996,0,14.723,0,0,5,ST2C11,before,ST2C11F,control
C19V2,female,58.06,NA,NA,NA,0,0,13.001,0,5.237,1.249,38.027,0,0,6,ST2C11,before,ST2C11F,control
C19V2,female,58.06,NA,NA,NA,0,0,20.708,11.497,5.254,3.25,6.15,10.745,0,7,ST2C11,before,ST2C11F,control
C19V2,female,44.89,NA,NA,NA,0,0,9.106,0,11.642,0,23.747,0,0,8,ST2C11,before,ST2C11F,control
C19V2,male,66.36,0,0,63.5,0,0,44.899,20.31,0.749,0,0,0,0,4,ST2C11,before,ST2C11M,control
C19V2,male,58.06,0,0,43.219,0,0,27.245,13.904,2.999,0,13.469,0,0,5,ST2C11,before,ST2C11M,control
C19V2,male,58.06,3.5,1,32.502,0,0,10.752,0,5.067,3.751,38.06,0,0,6,ST2C11,before,ST2C11M,control
C19V2,male,58.06,2.748,1,32.751,0,0,19.498,16.026,1.748,3.248,6.748,10.499,0,7,ST2C11,before,ST2C11M,control
C19V2,male,44.89,0,0,27.369,0,0,17.52,0,7.997,0,18.493,0,0,8,ST2C11,before,ST2C11M,control
C20V1,female,66.16,NA,NA,NA,0,0,43.521,6.989,10.749,0.495,2.493,1.502,0,0,ST2C10,after,ST2C10F,control
C20V1,female,57.83,NA,NA,NA,5.499,0,26.311,0,10.748,0,20.499,0,0,1,ST2C10,after,ST2C10F,control
C20V1,female,57.83,NA,NA,NA,0,0,5.119,40.669,1.498,1.5,7.499,1.249,0,2,ST2C10,after,ST2C10F,control
C20V1,female,66.09,NA,NA,NA,0,0,10.498,33.821,6.244,6.994,0.499,7.747,0,3,ST2C10,after,ST2C10F,control
C20V1,female,57.83,NA,NA,NA,1.251,0,7.746,13.646,4.245,19.488,6.725,5.49,0,4,ST2C10,after,ST2C10F,control
C20V1,male,66.16,5.751,2,9.499,0,0,31.405,1.498,16.237,6.997,2.992,6.624,0,0,ST2C10,after,ST2C10M,control
C20V1,male,57.83,1.5,1,5.251,11.253,0,5.245,0,13.749,3.999,15.496,17.843,0,1,ST2C10,after,ST2C10M,control
C20V1,male,57.83,7.502,2,2.251,3.502,0,11.154,1.247,7.996,14.998,5.751,16.106,0,2,ST2C10,after,ST2C10M,control
C20V1,male,66.09,0,0,19.184,2.502,0,11.337,11.032,11.805,3.75,7.997,19.896,0,3,ST2C10,after,ST2C10M,control
C20V1,male,57.83,8.498,1,29.499,0,0,7.501,13.495,2.498,19.245,7.457,6.997,0,4,ST2C10,after,ST2C10M,control
C20V2,female,57.83,NA,NA,NA,4.75,0,2.001,4.459,6.247,9.652,17.746,17.497,1,5,ST2C10,before,ST2C10F,control
C20V2,female,57.83,NA,NA,NA,2.503,0,1.153,7.244,2.49,16.241,5.752,24.466,0,6,ST2C10,before,ST2C10F,control
C20V2,female,66.09,NA,NA,NA,25.516,0,3.496,0,7.496,2.749,24.132,27.899,0,7,ST2C10,before,ST2C10F,control
C20V2,female,57.83,NA,NA,NA,30.997,0,0,0,0,0,55.902,1.47,0,8,ST2C10,before,ST2C10F,control
C20V2,female,57.83,NA,NA,NA,14.413,0,0,0,0,0,33.441,23.902,0,9,ST2C10,before,ST2C10F,control
C20V2,male,57.83,11.248,3,29.5,0,0,2.499,0.001,9.717,14.901,19.745,10.747,0,5,ST2C10,before,ST2C10M,control
C20V2,male,57.83,0,0,7.249,2.25,0,2.155,3.999,3.495,19.746,0,27.46,0,6,ST2C10,before,ST2C10M,control
C20V2,male,66.09,0,0,18.71,0,0,13.25,1.249,9.495,12.494,25.462,3.654,1,7,ST2C10,before,ST2C10M,control
C20V2,male,57.83,23.06,1,27.832,0,0,0,0,0,0,57.545,0,0,8,ST2C10,before,ST2C10M,control
C20V2,male,57.83,16.713,3,38.004,0,0,0,0,0,0,43.126,14.249,0,9,ST2C10,before,ST2C10M,control
C21V1,female,66.67,NA,NA,NA,3.251,0,10.897,0,23.202,0,32.244,0,0,5,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,1.499,0,11.42,0,25.481,0,20.149,0,0,6,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,14.899,0,19.982,0,23.172,0,0,7,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,10.999,0,21.745,0,25.299,0,0,8,ST2AC16,before,ST2AC16F,alarm
C21V1,female,58.33,NA,NA,NA,0,0,7.997,0,14.49,0,32.822,2.747,0,9,ST2AC16,before,ST2AC16F,alarm
C21V1,male,66.67,1.754,1,21.502,0,0,14.746,0,29.749,0,21.246,0,0,5,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,1.251,1,26.113,0,0,7.495,0,27.761,0,21.489,0,0,6,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,0.999,1,5.001,0,0,12.45,0,19.628,0,25.255,0,0,7,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,2,1,4.997,0,0,8.402,0,22.389,0,27.24,0,0,8,ST2AC16,before,ST2AC16M,alarm
C21V1,male,58.33,1.751,1,10.767,1.745,0,8.145,0,12.713,0,37.205,0,0,9,ST2AC16,before,ST2AC16M,alarm
C21V2,female,66.73,NA,NA,NA,0,2.249,0,0,0,0,43.65,22.836,0,0,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,14.715,0,0,0,0,38.87,18.999,0,1,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,0,0,0,0,0,36.576,21.497,0,2,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,13.245,0,0,0,0,28.15,29.709,4,3,ST2AC16,after,ST2AC16F,alarm
C21V2,female,58.33,NA,NA,NA,0,16.744,0,0,0,0,0,58.079,0,4,ST2AC16,after,ST2AC16F,alarm
C21V2,male,66.73,9.249,2,15.621,0,22.253,0,0,0,0,48.899,17.372,0,0,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,41.001,0,11.498,0,0,0,0,31.428,26.652,0,1,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,0,0,37.423,0,0,0,0,4.904,53.172,0,2,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,0,0,51.962,0,0,0,0,0,57.867,0,3,ST2AC16,after,ST2AC16M,alarm
C21V2,male,58.33,0,0,7.425,0,36.742,0,0,0,0,0,58.081,1,4,ST2AC16,after,ST2AC16M,alarm
C22V1,female,66.67,NA,NA,NA,0,0,1.72,0,0,28.639,0,35.987,1,5,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,1.154,3.248,3.996,14.482,1.25,33.711,1,6,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,0.498,0.862,18.234,0,38.144,0,7,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,6.497,0,9.653,0,41.921,0,8,ST2C3,before,ST2C3F,control
C22V1,female,58.33,NA,NA,NA,0,0,0,1.499,0,12.202,0,44.393,0,9,ST2C3,before,ST2C3F,control
C22V1,male,66.67,0,0,0,0,0,0,7.719,0,36.141,0,22.494,0,5,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,4.033,5.522,1.4,22.307,0.5,24.237,0,6,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,34.753,0,13.938,0,9.155,0,7,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,24.716,0,11.15,0,21.999,0,8,ST2C3,before,ST2C3M,control
C22V1,male,58.33,0,0,0,0,0,0,6.154,0,28.898,0,22.821,0,9,ST2C3,before,ST2C3M,control
C22V2,female,66.73,NA,NA,NA,0,0,0,3.256,0,23.219,0,39.869,1,0,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,2.497,0,0,4.999,0,15.701,0,37.142,0,1,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,0,0,0,0,0,17.891,0,40.162,0,2,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,0,0,2.172,0,6.745,8.901,2.001,38.233,0,3,ST2C3,after,ST2C3F,control
C22V2,female,58.33,NA,NA,NA,13.248,0,11.898,0,10.001,0,35.974,0,0,4,ST2C3,after,ST2C3F,control
